NU_INSCRICAO,NU_NOTA_MT
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,135400.22689363174
bd5d26e62cd45b5ce64868e1beab4778d709fc64,109580.7486249956
87ebc93894abd910eab0ebb1910c974c21468d12,141428.40027119912
c262a749861b72aa3c15f3afc4059d196e3067f0,126168.84618196078
ca1a2641c7176e90d72daaf11be5736933644641,134559.74493088317
486eb8747ea4f246bc82e9df7508909e9723facf,126995.57880913925
5b5b113b2598a9b93ccce2777256dd0c6f080145,131592.58347124505
f05d6f27c11346e4cf5fd49d201301e9b61508a1,26880.744163441257
f35a9a66f488d940cdf728cde2d1de94e607c4d8,26895.49841424526
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,125341.70645344497
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,26894.47816567688
49fec1f45e2aec87a4f45db624eaac5c2b22962b,26872.637358593918
aefe10e88b12c2db5e2c4042ec84d542afa34436,135802.87527694393
831a554bc210aae41c55a8fadefaf5f5b6b57078,26878.600296295946
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,154487.04308874105
80ff901eec9640d285bfb2f9d54503a23ec78edf,26887.385875226675
82f87f999ef9eb885376eb293c98e0d24c1c0775,125864.55228014955
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,139582.22316677342
88c869a5bb6c1f4e707fb69493e05a22dd92114c,163161.25418235766
8c9da57e0c252738518df22422079bd0e9532ddc,128729.19000257319
a02d6a43329d2e80023cf23da55028036280c246,180538.7855188463
414195dc869c8936aabfd92e01dcccf05b5286c4,148485.63259790084
6a70befb31b7344771185ea36b3448388247a4ca,26854.899751945002
bf1729d377b6b22a3136785945ddaed39871db12,134863.12862237717
f6479bca2217f6dda8957b89a8b52527c921c89c,130166.8906051804
e059a14cb18302b154bcf01fe05c4862f5acd9df,26876.019038339484
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,26879.484981343343
1564df692d0a64c7dc1587cb6ecf5e973143b102,141832.5039779386
634e9b35097032a9595a1e898c20ae02087fe506,26896.846110390106
66374f3a36a6304383a3aed56d7b8d38edb872a7,170040.3170777947
968113765be995587d313248ca74216603daac3e,190195.40817714165
52699793d55f39152ffc16d30cb0b732face85e2,156255.0910525929
fc9f8b90b53ca7f011948af6771d63217fd371bc,26861.49732283353
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,137119.24095512487
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,113888.84748542644
c80548ba80dc06fe7f952b6d46a541477d0ec65b,122892.33771514548
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,153773.4250348729
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,124871.37221971485
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,154101.6557724948
5ea6829f84323da79bcc652c24a82e2374af1a98,110300.45024261212
33e69bb3800fd41adb461fb6b2247145345634c1,103996.59009740184
59635391444e7d9e0b8521e30e01f8926fe28204,141716.90273586713
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,159979.31365527934
559672741efc90bf174f3cd83609d9de577e0dea,129688.95757987454
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,26890.74412483093
556802f575493ba712ede7a5f9659201f60c5043,124505.3765426796
7aee63d569743515ffe766e3feacef8ad7714270,109316.71674132625
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,121093.45428158391
96a358cc3423af4a6d6c0798a1d11b863367a612,156692.88035033704
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,197083.53264286762
a49b010075be6ea1fbe200b3a4482f8db22935bb,136542.15893808904
aa783515ff738d23f6adae631cbf51ab58fae5b7,131843.84747827626
fd95ade5272531152f2b812d1cb0dd152bfa0678,26889.962991706572
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,131283.4654367278
510862ea3b620d1546ec1de5bd0747e9814c03b1,110754.83128767516
5465919b4d336bbe836eff75f4b5938eafdb863f,104172.28657040303
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,34294.40965703095
a8c411d8342cdb098e1cf95684f42e9bb9378861,26892.52613828063
88b2df87e6e0a8c9272d26276986e4854cc0a516,26879.86258633716
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,89074.60350367779
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,26844.27933179095
f3ec22388ed99e774eb6061402dcccec6c752f4a,26879.143741113323
a4aabcd700916946086484109b24e93fcf1afd5a,26888.193427017093
e1fbacc49f716328a083f9dbf582634cc06a8788,26848.46264282641
171b73d1f977fa036496f24235246fe1d4b908b1,139419.91589896512
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,26861.43240950075
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,122943.01502940046
11673ed83a0b38c8c9eb7d433ce3e6be62728227,26866.43604588236
0a7114f2651f9950f6b26403af84850cdfa6952e,137599.33504127938
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,116009.86491383721
429852d4cee9e8493c4c0f9b39041ce36f273902,43653.28897843246
6ad6009351c9509a0651c645a9b1fe17511f21a8,26888.2632745714
0c48fa375c471885cbf20a651c6667bd37722c7b,26902.332883372386
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,118607.9555622398
17588b6e96d3879ea23c2ca570e0836cd993ee07,133228.0466549738
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,109936.03992270953
c5baf118bd7fba6fe5b151a3808e0a086a70a612,112197.37166266532
d2a0ab1bdcbb6a935f251251bd351bceded53443,48103.80539105382
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,26884.87276040461
77afc294bc91231448719e84c2172a01a8b14de6,149802.2483132802
fe11eb3740005701931aba6ae42a0176c3b7bf94,110683.10671324957
ceda53a524cbd1c0255de4af3f829ec8e698851b,26897.575957952173
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,128675.65846706339
0e0f3edd6942644821f3a524324257f3a073ca2a,132543.8735102416
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,127748.61850967786
f276df735911779a1ff5d835bcaf6d214d3effcb,141197.74977743288
20b09a8ae57394e6cad0a2dbe1e436fb41430166,124760.98284976227
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,137233.4339650232
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,140031.97357758708
f948ef2230e786ef593c7c4a86e47620453ae8cc,154551.83350553692
eeecb5149ff0cbf59351b2a42b5d71814fee6158,151351.47415209285
ac2e0816e652cf5260cb45260a9db9a29833b15a,141841.35693886032
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,26870.169458741388
1a9819a1016e7e93f904c44fc6941801552e27fb,124090.17951800158
2a13cec7699aceeeddef567b3cf896c1e9365cab,136261.3862928227
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,133499.86815545848
a3d09f8b1233436ca38409f8c2127f3a57049cb3,116981.11984977867
2a289379a56b3fccb4f825808cb8cb62e3464de4,151664.18347326646
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,139678.5668540227
f1f40995a03ec646ede76673c4058d4286ee5d86,194244.14293359264
ea4d2f256b094b4414574ea67320c3e2204fac10,138628.58005372007
205142cfb5053b476483020f0128e68d0ff66a4f,146667.7239608989
974537a130b3e5947e0d114c2624859b10affa6e,140602.77519882369
511409d7b89bbdc33908a9f7d8a88281725d30f7,181880.2044249533
2fffc2354ce66a2749250070ce91113dfb3d29eb,136270.82605768932
8ae80d6ac3e2828514467c5b6388ea1619ef001c,133547.3145447164
232129e63278dac8d9f82baaf23c3534bae396d3,26882.638994951147
f5187e928a06df7f5893dad371d369addd05a751,122624.75909312899
e366080005222df476c35a67b0e008005e41916b,124651.29348006762
c1fa33596abab41bdd213972ae7f9da1e6c4c279,70647.93007573279
d0d090255785236abb819b4381eccc5bb4fa8780,26913.71673545526
4eddf63f1894597b6fccb444d0b3af2fda07408f,147590.7073671951
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,122947.59219046321
49350b0634798bde6649569eca496786e5d1bce7,166829.58114695022
e046ad101fdafcc2bff2938bc966371938895165,131941.99535465057
5f65e9cea038483e95b1571d789b04474742331a,26870.22002495426
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,157822.8637920413
b17ced34952e5be0f0b3c21c873c8809467bfbea,26883.615091466127
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,159659.2132245224
803162024415686a9cdd15cbce5ab265be727de1,121680.45614465221
18c31ee038a03d960fff336e75fda48d49c13152,127383.69000568659
2f4d0ba8b7960ef522a09e027c2e6b6205497075,119383.5927289599
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,26846.782332083058
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,26886.617991934985
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,130870.09710067154
1e6a6af52a2b0f254f198fc26312b8c47261aeba,109448.41814843858
188cde61038965b9bc1c874f7d81f3fd7c3815f0,183896.59890628644
6a2aa4caed6c6be94439dcd364528079b131287a,129539.87977551013
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,143757.4336636864
5075256486748587164fc3170622af701b21fc87,26879.435621297558
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,135438.37396822893
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,82172.75856425046
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,26900.742919597706
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,122752.64807638292
92d49b237a1812dc06948114e9d1ed2ef1b46768,160690.58098255482
7a48ae2165b2829894c952ab60838a7af20168e0,146537.46992742337
1ad51bbf7c21c610b0ac548d521f32e674fb524f,136633.88853304327
c7eac1d3a958cdf037b5ba6b40091feddd854f11,26857.570936450928
835ce6032947fb96ecde73b33b6caf66ae4e556d,136614.92849019606
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,150757.47632660312
425f9cc3da2ba9f7456741f422840246688bbda8,93761.82893309403
b6e88ccc0391dece267c4d9b48c44490903b46b4,143521.012167657
d7629981932ce24db6a7b5b517fb45a596617b38,152425.9889433469
310c3f8dd45384575fa7e50214be3bdef8544d34,171967.6974856847
53d44c22cf452cc8853c229cf25fa07a2abf1f28,103807.6292652162
13eccb901c037133fe76ecbbed58904572ff2775,137740.14397629446
d17a26497cbda25c25835ce0b4aa419ed30f2a78,26887.801878250877
89504f44cdc890073b19be26e62574c50615536d,26898.827241868672
abc18711518dabe7e3a5b7baa7de479630772981,154332.5286507224
475716bd9be22aabc54e6b6ef5958519b2416786,57728.42404036505
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,122287.323305204
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,125177.72450071722
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,26866.513204893796
cfacab7dac22d85fa964377ea32b4be78a3b648e,142690.44873244586
fed57b217d41195d999e8bce552d49eb76f59688,26877.662782828786
dafda14a14ae17b06457a9c751ca709641fa2a43,153189.1032009261
e254342fabb9a77fb9d3e975a61a3e30928adfda,176379.0820067894
2a099b53c306338d95920b9ea1d7a786ecd29137,26879.910829102562
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,26891.56916796418
2983370b79c09bf78418e4335e0884bb926a5fb0,134170.29608843793
0807d301b8c5484c9bace1f909f1e76b8656c91e,155094.91129957436
4816f04ccbaa1e4b65de8f216a428e1a35cec252,125987.67719729763
00ad5d5600298c70d3a4511ef2e84a483bb22c86,118914.94376546779
7b807ff1f62f5e196af28f0b495c359dccba903e,130682.22977922641
3827e819a620d8f9a085c22cea412b1865aed0c7,141891.83776000468
8f8c6bc5499c24cda37005caa310b7207d7801ed,155639.63814609413
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,130134.86315258445
da2d48a8443b76c28d3073a76005e912d2e152b4,168425.77876678325
3e5fa0fda2258366ec6de455735875bd7a86e30a,136050.9060832395
9d8fbcca019a71a67c870dce2de462a019da9c69,139666.1339121478
3dfe82e880147acb09c7170075a65b923c53b6d0,132808.9857435524
c6b1200a3cda2550da02561106d01d043db73a44,72561.99210372106
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,26878.844464885275
17a85e2166e19b1993126fbff01206beae738a06,186053.53741024891
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,130031.8508134579
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,139200.69211072574
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,26865.09999198529
c28e871925f763bd88d85acdaccc17c85f21835a,26873.423879721013
0ebc697a57f14982a84f3eec580484644f6c000a,150356.015206106
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,117163.9930153062
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,134125.76457118065
446ced3e5fde8d61781304cb4e9e9fe131628a50,169436.91999213333
8e02a8d2104547a599667b38312691bd19b3bb05,115537.52534513554
e490a4b077b1d2750db453b48f6ad43a55cbedcb,177264.82097617534
e4c9df4005db1531039b317e86eaaeac4b06c4fe,153041.4047914689
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,118611.20167999897
281fdf12804aeed37efddf06d2f156149fa25757,137950.90295710144
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,157429.26285613226
87fdb4510def669e4fa6434518d67d253058d250,135574.94638428182
e1e7281374350c1d8823d83d22a4f29aafada269,153474.69365352867
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,131397.38812874802
6769b690480fee480998f11ab1791b1ac6ea398f,147233.8694624816
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,168546.82571527018
ef0b14ee71e890ac849c112effd0da453baa737a,26886.979545037797
2c1318677c2f31dbcacb31e0645576ead8f10e36,26897.962362736405
ba2f1709027e9bf363be7f6de512132f7d4af757,151083.76922369195
024cdddafe69a9ecc38a160d9ba4c297650d4baf,26858.453090357605
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,132503.10821731118
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,26878.47949164102
6e91321e228d6d4dd87f9730a6551d72b33931ee,116046.05821663098
1e48758bf7f8af48969afa1e56ffee66f92f41d2,123326.95035594833
78ce05c90219380972197a06065cfb5a684f8b86,139196.52443893687
39aad74d8e9084f2facfccae4199d91c62db98c4,26889.813654708058
d1937748cc2c90942de393c34c2255137c803eb2,136098.40722435224
c133dc2945c16fb60ae37db0bc7743959f3da3d8,105271.49291976722
83fa6da48f33782c6dcc3ff3a64a94022221df13,95611.30530168647
d26a47079931199956f0b05bd3dcae4a0273459d,114103.02123500292
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,26893.42422641853
d302df44c6e15373315852331ebd3b6dbbb4f2cc,185555.72583324127
7c75c93b5545fdd9e5beb09c956a693548424643,122432.8583421655
85850927c26adce658c878c72674532ff1355a0a,137860.066450432
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,136671.2338158187
ffbae0ca9e948254b873fc862b12fe39957058e3,113107.28036948205
35338f06701599600faa271b375044621238af07,26895.40893655426
d44b87fb81b1c525b44b845d8f4311b137a7ca55,26888.71353659927
b96064b65630b4832f20c47ce3b7ed5f9be9a052,141263.0155837887
f15ba67882369b617b42295b716c82d8e5af5c70,174824.96447994572
4231b98f39f34149443bd70a4ccef54336a925b1,182056.14812080987
f35249833d1bebb70b5fa6345904cb0e3f222600,176283.0526873704
407d69d21909f9944c6ae17a2a3266993b2a5846,127762.89991517416
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,26875.819781912858
e4af0fe1eece28c3316bdb5f7859e0555d816adb,148723.12676594485
01ece8c37e9e349da24020b3a914426b212bf893,169119.60686533173
e2340afbf8f44e672546d21c55a7f16918540ae5,144930.23109620603
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,163766.6037526108
fa6c1cf41ff915d405e1f65f10f564a117baba9d,144616.8328468737
95b67d2b35b0e9d32ffa518017824bb909f823ff,184294.82823397065
601bc46879ceda8acc99c9e024bcf5ae418bed93,26863.34058394949
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,170466.880178325
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,132468.4791935243
238f25431ccbb438872d987652ccf5bc75c0de28,26884.86000056628
e764e0c5d6420b20733cd195050ece92813088a8,140152.82124792377
5885904584fd96c4b81b1c7dba12d3069f1279e7,129802.97496607108
f3d828523fb53b206d38e0d6c383dcb8386fff06,138014.20047503928
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,131999.7961172966
d93f82953b232e32f09c49980023a6dd5190f82e,113250.00035046412
ebb32cf7d8b122a5dabd41723d31d834147b0944,108979.45747313969
26451da54b7c50dd68a91b78480fae246c5c9533,37961.609997550404
7ede2e4d7b38337e9819adbcd29f493efaf1422f,127545.84150304903
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,117159.10126263037
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,26884.34453178955
4c655a6be04f11039d8691c84f32a127aa31302b,118368.28706664081
9b11807d3cd299ae7c4673b996efde237367869f,132434.6208677624
29fafe8bae98f668dd51b9f8be530d27463d1028,26889.18699443729
e8f1b07f87537cb6dfa1ad1427023dc333615908,126004.89934500477
36aebe2504c407fae6a55dd78b6088606650b14e,26880.68718812197
32d60cd95e9dabae2aed8f052195d6eed8703ed1,26882.118011396855
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,185299.16954550712
ef18490c7eb36b305d531c27369096537d08755f,112877.4333839985
c69a7ad481dacbef32e5b399675ec26c653c0983,134863.18920154378
cf762d282e71afd27f192bfecbea9deecf0e48dd,74940.55477941934
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,137677.23658101447
f97331e59feafd161d011018f9c74fba1fae199f,161111.39271146664
58aa87c8d62f7e274075e201f0321699b63a2449,147389.4691496878
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,26901.008386818234
22a5b471349d6a7f6481f7e41e759d42d700f321,26877.97306289258
c098d4843d7e2c6f092659d6c7e856561e1bf965,112287.59579702753
69b82b274c4e45630e076443ad0f92022d55f561,140395.4792682679
88c09b0e47df70ac2a800ee9356c07c149e47965,151369.08343886022
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,148475.71012885356
130552305b1d235736ead954f3a39a31a5e26a85,126864.24428470652
4568958f97d91d411e056f26e468826db0f65252,48109.63441081553
cbf871506b2a8d2a250a613b163fd36613967987,26884.276650547756
38a2d03c567e15017340fc668151031745829f6f,116460.94160796457
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,158548.42918853814
f34367830fcea24bed44531a21723c743aa23388,121098.99748637497
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,26886.342459751027
2947711097206170cb5cfcad8b3264e7d46cf84b,154023.35338631467
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,117950.11411658891
4236bab9aa4fda581822d73b2673e18173259236,152845.54756972863
8b74ecf4de459564720217586afd122cdd9a8dc7,119402.80839026831
3159104a8cb51f88391d02e5679c7b8164e3cf3c,130143.18982092386
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,26873.59158791691
ea71616417d91e7c2de90e3cc7e429379b8cf720,121241.97887976657
b88b2ecdda851269372c7abd185d062a7e6d2c06,126755.59626553091
9c73e772e63092cb448869f90d7a2239dded321b,26876.386509788328
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,108382.53944646254
98aa4c1c55ff040e12b69753c3dd1b04875ef742,26866.638117091432
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,26896.971413128947
d945f52c48de4820b70d2ff189e79d3533d6ad19,134329.68475496455
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,141785.20357066407
52feee56c52b89353482d8ff79596da74721397d,136652.08544789566
4e18ab8ae4fd83938f5494798f508d5367cac2d2,109378.8863339135
7730709b7ca12db00680265a9cc539d8aa1fc514,26886.165629140785
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,133577.94477450446
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,118103.2885304409
54ff102165b4e93fac3b1f5da7f71819da23748e,114589.27117895089
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,121488.67506042398
2d5560d6dbef33600be60952b3aca292c59ea7b0,131758.47139010587
980beb6549cdfb6c50c021ebac3193ab8a767283,112510.58051302345
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,104649.38656196927
976c956801b752be72d06bf859a82f6f8d81f125,131557.0584806005
d623c0a31c3bed84a4bb48d84e71fd2680276aba,26893.836954951807
18f200b076c037a10fa275ac170a70490f5dfbb2,129537.10411232214
42d7da47303db95ea24874a9982c45e9154fe14b,26877.04752653163
3eafd7a24678d09e9e32a45cfadd28505e3868dc,26892.31086159475
cee30066639835f12782e9590849ca897ac1b171,173194.696917071
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,152179.696670922
0181d96df3733bc40c221a488d453f150d34d829,141619.28274487174
c9d8c520f64aa59e3b241482268d5071698514b7,127341.75329399445
e4429cb4643af3638695f52912a9594f6bb5254a,141334.02574771162
02b349161484b5bdda3e5de7767518da1ef52564,26890.502372492447
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,161300.70707745565
23aa1ab1064be4febd0b0e54f239176bac13d4a2,170045.31178289585
813c8241c45c9baf7cc1ecae80a0690059c3d99f,158235.80598462033
27ab51f4028992f4d54134a73a8bf348d9d8474a,141684.75647784272
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,118041.88758012583
4b213cf1f92a34b91d49d99d859efe8a2914694d,132274.52115323208
63393ce3741aba030985130fbdc82348bc5c964a,143374.9647257623
a0844cd384bb27f263b50028a152e1aea6f3041b,134356.16335613138
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,26883.880566479635
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,128984.24746979514
05bed747735a3b719cf869424f7a86c902bea946,26875.285062261544
d0acd5258d606e92178448427c5c8b15ab1b4fc8,169316.01689186835
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,26894.175454889628
97b06064bbe6f8ef5c82aad4c36edd13027bd276,135050.69872755092
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,76002.75557262072
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,26890.403005219327
51e6eb7de613c8b30620286f5c0f462e81001120,112841.18634595214
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,132954.5769497923
72fb4a27711b359a6195f60a1ecd7e363180e008,134463.91719847315
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,123531.86030380185
39d2bd056fe559e69df7f1ee9598823180c8f7e6,136675.33730495852
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,148920.8867045333
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,180472.80369298244
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,156180.96875018522
4a514b8fa6795dcd5e14ecd1c907d540244f637a,139312.06557728528
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,127606.18429504192
13377ed3698676358403b48d0eda8c7ee1d6aecc,192440.53096469105
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,137845.25720168927
ce766367ff6851524770c40400c6ba253659f78e,26872.341138981246
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,136458.76928796063
a69d75df09174f2e48c58f4de054e5aedfb3dd93,39550.74234757572
ffd73716669770ef69fb5db55c040b4bf9ca8876,139731.58833736737
d4348ecffd6bcf2240a87e2894b44b060871b4a8,141585.95767350803
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,118860.51249740327
20b0239ad3768ac025647a4114172ab3732b56cb,168299.00173118513
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,110880.67150194403
841018c0f460b185b0203cd15e9d649e226f0177,26905.98146366929
df2acc0d65eae18026825eea094d5860a7596d0b,179587.0359111002
3e496cde35ea69dd40732f9173985b576e676117,44539.42305505957
5e39822518efc205895979466db22326f89c5141,26886.74004662791
f84c83e72774e002b242e071238bdd0325b3d776,26891.474983309923
450cca333151ec503717ae505d19a34e1eb101ba,110543.76381234835
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,26871.07826749927
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,128788.77288924201
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,26890.049495446518
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,139758.24400739447
77b19663f69d3e984be73a22a31d776e7c04c45c,123326.37499364118
675adb56716f130faa018d3736a41be1e2a17d31,26886.229371955968
54da87b25a92c3b2315e1a6120398c2712416a14,114803.2968311843
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,136566.05106419927
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,26869.404804028753
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,26896.986086139157
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,26871.814230084226
6583c26f055db28ad39587d7222d4bb841e8ea67,147973.6620904735
db9fdf021693e9620c80ed9a4d414557fd6d19f5,115696.39876826204
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,166853.60381081997
a16fec7d39e6888925c45547f002554482b7cdec,99157.53117380803
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,132667.31617963867
422706a8f501b893c3afcf0568ed96d27e48c23e,137939.7704274955
910beddbfd181b30cbe00ebf15707179709b2e1c,47441.65748360001
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,146865.6567739038
2ea05555158319a6deb81688815814e56eb1d0f7,26874.49666891609
57b58443cda566f5cf3bd4e500b8623eb9709975,157276.6560627451
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,120131.08779560417
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,26887.731546504558
e19c44f83bbd09c6a4225663c603f66d32b8edb6,131331.49203116042
7d792999dcf5d87104871e8f4030b7d777ebeb48,26886.22312514946
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,26908.966575890034
8c000f24fa59f6853dd3934d184bed253ad81c40,143002.12041493686
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,26884.667811814055
dadee048244caf3d6c6e6fb9fa46f047f30333a7,26834.4756446396
92d26d442aa39811a925e409313c2155c70bd207,129872.07783609563
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,166531.11363737148
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,26881.29601370114
e0046f52481512ec10030f695dd3d56c14963819,151392.4189717269
4c3d0438add4c03cb81a25c5eee309226aa28053,148995.76389124073
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,157934.94777050032
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,26900.57834402569
0ae9567502f385d06a8367de33e93952a2ab70c0,151660.15347606604
69d2ddc8bdf8d604a71a2752b116907482329a27,115702.22764662137
a1203344dc3ac6e15e54db1b21423904cdd91800,117060.6348349002
c759ad904d22197f1cf3b5ef9e41ee1609513cea,201150.31109816136
9c116780cc06704304d288d079076f160a17e16e,131629.8693680182
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,134891.35290773326
29ff45ccdb3218636888020586ad0937061d5fce,150840.38060478406
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,26893.047986483292
56de6d3b1e9154dc987213e9be4c1cd4afff4844,26891.214069476526
42e41941b2e875c39adea29e0316d4463b645bc9,173510.73373971635
8bd03c9e28441366b398da85e8cc788bf1cae5e6,110372.06171915156
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,141048.90284021333
c5a416e9d46068859aa2aba316db0653b8bfe95d,126492.27272714907
79241e179af88eebfc54cb143d00a31f32dc1543,117955.42306962072
08388faaa66a1114f5c9f268f91604a87c53bc1c,106282.36212343888
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,26874.244480529254
755163a5846bc975b2f56d173b8d007274af14e9,137791.24762068153
